StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Gender,Gender_4_TEXT,age_1,marital,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_7,Ethnicity_8,Ethnicity_-99,Ethnicity_8_TEXT,Income,sex_or,Education,Moderators2_t_First Click,Moderators2_t_Last Click,Moderators2_t_Page Submit,Moderators2_t_Click Count,PROLIFIC_PID,GrpNum,STUDY_ID,SESSION_ID
4/10/2024 12:55,4/10/2024 12:56,0,50.210.51.74,100,27,1,4/10/2024 12:56,R_7Oq3hxVnbXPYJoR,,,,,47.6463,-122.5331,anonymous,EN,1,,27,2,,1,,,1,,,,,,6,2,4,1.678,26.271,27.013,13,611c2569a165706dc3404885,2,6616a611b1d4fd89aac7dfaa,6616ee9323056ded9be91992
4/10/2024 12:56,4/10/2024 12:56,0,45.46.3.101,100,16,1,4/10/2024 12:56,R_5on3iWL3t55G9WN,,,,,42.635,-79.0455,anonymous,EN,1,,21,1,,1,,,,,,,,,4,1,2,0.948,14.55,15.626,10,63e8326b8d067b28655586fb,5,6616a611b1d4fd89aac7dfaa,6616ee7c5532b99d470dfa33
4/10/2024 12:56,4/10/2024 12:56,0,162.154.24.201,100,21,1,4/10/2024 12:56,R_2aWuq2uZQGgT80f,,,,,38.2182,-86.1125,anonymous,EN,2,,35,2,,1,,,,,,,,,3,1,4,1.064,19.868,20.814,13,610978200236b59da80571e7,18,6616a611b1d4fd89aac7dfaa,6616eeb1c4dda4c511ffe2f5
4/10/2024 12:56,4/10/2024 12:56,0,97.128.135.78,100,23,1,4/10/2024 12:56,R_7m8cs9FxeBrCWbR,,,,,38.0321,-78.489,anonymous,EN,1,,45,2,,1,,,,,,,,,5,1,2,1.204,21.197,22.92,16,62bbcce64f644bd5698c9422,14,6616a611b1d4fd89aac7dfaa,6616ee1ab6d245ef8eeb5e01
4/10/2024 12:56,4/10/2024 12:56,0,107.200.166.182,100,19,1,4/10/2024 12:56,R_20VDrPlEpCmiquD,,,,,29.5551,-98.7442,anonymous,EN,1,,21,1,,,,1,,,,,,,5,3,4,2.199,17.522,18.649,8,60be3a1699ecb058103a2292,3,6616a611b1d4fd89aac7dfaa,6616ee984a1c6387856b1f02
4/10/2024 12:56,4/10/2024 12:56,0,12.219.85.130,100,22,1,4/10/2024 12:56,R_1t6bEmfFMMnxAZm,,,,,42.3653,-87.9472,anonymous,EN,1,,38,2,,1,,,,,,,,,5,1,5,1.636,21.687,22.032,13,6361547de0e158654a2a2c5d,6,6616a611b1d4fd89aac7dfaa,6616eeb81c014e698f098f15
4/10/2024 12:56,4/10/2024 12:56,0,65.188.113.95,100,23,1,4/10/2024 12:56,R_55MIkCFaCUOv5jM,,,,,35.3991,-80.5584,anonymous,EN,2,,54,2,,1,,,,,,,,,-99,1,3,1.829,21.77,23.342,12,5e83a35304f8a80a13ac590e,9,6616a611b1d4fd89aac7dfaa,6616eebd78764af0c3fbaea0
4/10/2024 12:56,4/10/2024 12:56,0,97.100.21.204,100,28,1,4/10/2024 12:56,R_7OZ9SZTi8sPjPR6,,,,,28.9025,-81.248,anonymous,EN,2,,40,2,,1,,,,,,,,,2,1,3,1.875,26.294,27.834,12,6526ce4262f3620572961085,12,6616a611b1d4fd89aac7dfaa,6616ee92a86f4186ab4a2ebe
4/10/2024 12:55,4/10/2024 12:57,0,70.180.144.226,100,89,1,4/10/2024 12:57,R_657xlrl0EgL4oOR,,,,,36.1236,-115.2757,anonymous,EN,1,,32,2,,1,,,,,,,,,6,1,5,2.757,88.185,88.594,9,572d55e1109ab600105176ba,15,6616a611b1d4fd89aac7dfaa,6616ee7c5780ea30b90a1141
4/10/2024 12:56,4/10/2024 12:57,0,174.162.223.82,100,18,1,4/10/2024 12:57,R_1fVnOSw55N73HMg,,,,,40.8792,-111.8686,anonymous,EN,2,,23,1,,1,,,,,,,,,5,1,4,1.647,15.081,16.885,7,6125ad1392c48f0365167d89,10,6616a611b1d4fd89aac7dfaa,6616eec9895a702fed714bf8
4/10/2024 12:56,4/10/2024 12:57,0,75.223.70.94,100,19,1,4/10/2024 12:57,R_3qb1kn2DeBUJLSc,,,,,36.2115,-115.0365,anonymous,EN,1,,46,2,,1,,,,,,,,,6,1,4,1.084,17.787,18.99,7,6300ef41f4a85c5538383411,1,6616a611b1d4fd89aac7dfaa,6616eee03d7de68d9ba9b984
4/10/2024 12:57,4/10/2024 12:57,0,98.96.123.25,100,21,1,4/10/2024 12:57,R_2ELjAyPREcapLoh,,,,,30.2121,-95.5263,anonymous,EN,1,,40,2,,,,1,,,,,,,6,1,4,1.477,18.792,20.84,9,65ada6e68a55fce62429015e,11,6616a611b1d4fd89aac7dfaa,6616eede71a82418f9bc7e7d
4/10/2024 12:57,4/10/2024 12:57,0,68.36.211.76,100,23,1,4/10/2024 12:57,R_3is3TxrQRUsTfZT,,,,,42.2747,-83.3798,anonymous,EN,2,,33,1,,1,,,,,,,,,2,1,4,3.075,22.168,23.403,9,60fddd1ef83cc16b0411a2ba,15,6616a611b1d4fd89aac7dfaa,6616eebd3c8100ba82169769
4/10/2024 12:57,4/10/2024 12:57,0,104.57.153.39,100,32,1,4/10/2024 12:57,R_1CTxN1adpIHBrIl,,,,,34.8987,-82.7073,anonymous,EN,2,,25,1,,1,1,,,,,,,,1,3,2,4.061,28.9,30.705,19,62a2adb16716c2e0c8d3c07a,7,6616a611b1d4fd89aac7dfaa,6616eec2e1dcd4eeb5321e2f
4/10/2024 12:57,4/10/2024 12:57,0,68.193.134.110,100,28,1,4/10/2024 12:57,R_1rGgHODh2wIh9UT,,,,,41.6919,-73.8642,anonymous,EN,1,,23,1,,1,1,1,,,,,,,3,1,2,2.385,26.65,27.577,11,601636f7e8edb47a4e205797,16,6616a611b1d4fd89aac7dfaa,6616eef0dab0f38ffee9a43c
4/10/2024 12:57,4/10/2024 12:58,0,172.59.108.55,100,17,1,4/10/2024 12:58,R_5PhgEVMlxrOoOH7,,,,,30.0039,-90.1229,anonymous,EN,1,,24,2,,1,,,,,,,,,4,1,3,2.552,15.909,16.595,19,5748077a5e5491000e3bf711,8,6616a611b1d4fd89aac7dfaa,6616ef17549bbb71be1d8f80
4/10/2024 12:57,4/10/2024 12:58,0,47.18.209.215,100,13,1,4/10/2024 12:58,R_3Mf7cdNM2YleMIV,,,,,40.7041,-73.6184,anonymous,EN,1,,35,1,,,,,1,,,,,,5,1,5,1.247,12.374,13.179,7,5ea649d884b9864dbacc4026,8,6616a611b1d4fd89aac7dfaa,6616ef23da3ea7e9792e5726
4/10/2024 12:57,4/10/2024 12:58,0,76.105.42.189,100,14,1,4/10/2024 12:58,R_2gT1EedErGdSOtV,,,,,38.768,-121.3349,anonymous,EN,1,,35,1,,1,,,,,,,,,5,1,4,1.312,11.394,12.735,7,5ee68971dde4ef4056079287,14,6616a611b1d4fd89aac7dfaa,6616eeeb9ead170d4aea332b
4/10/2024 12:58,4/10/2024 12:58,0,74.195.176.48,100,14,1,4/10/2024 12:58,R_2pr4TDfjxnmZLTE,,,,,35.6305,-95.9665,anonymous,EN,1,,31,2,1,,,,,,,,,,5,1,3,0.912,12.326,13.026,9,57717b08cef15b00013794fd,13,6616a611b1d4fd89aac7dfaa,6616ef280a495b9ca686c742
4/10/2024 12:58,4/10/2024 12:58,0,67.168.92.7,100,13,1,4/10/2024 12:58,R_5CXw5BmyHbukmat,,,,,47.9856,-122.2002,anonymous,EN,2,,35,2,,1,,,,,,,,,6,1,4,1.103,11.806,12.952,8,5e9a2f95fe11450cc4a6b2be,9,6616a611b1d4fd89aac7dfaa,6616ef5483b77849ef86133f
4/10/2024 12:58,4/10/2024 12:59,0,98.169.189.131,100,16,1,4/10/2024 12:59,R_70TwMS9IVazf7Uy,,,,,38.7591,-77.0924,anonymous,EN,2,,44,2,,1,,,,,,,,,6,3,3,1.686,15.709,16.401,7,5e7e659ae47a3d5249d9bd9e,1,6616a611b1d4fd89aac7dfaa,6616ef5c8c9fb8ebe2098fa3
4/10/2024 12:58,4/10/2024 12:59,0,47.218.241.133,100,20,1,4/10/2024 12:59,R_7dNlv9YhfZiXytw,,,,,30.5478,-96.2715,anonymous,EN,2,,21,1,,,,1,,,,,,,4,1,2,1.345,16.708,19.189,7,60ff186560b3d8631d11f5f7,17,6616a611b1d4fd89aac7dfaa,6616ef472444caacbcca1b2f
4/10/2024 12:58,4/10/2024 12:59,0,47.151.179.148,100,16,1,4/10/2024 12:59,R_5aMCDbqvjzrLIvT,,,,,33.6598,-117.3485,anonymous,EN,1,,21,1,,,,1,,,,,,,3,1,2,1.223,13.833,15.545,8,62f304adb152cffdd034af8b,13,6616a611b1d4fd89aac7dfaa,6616ef59da3ea7e9792e5741
4/10/2024 12:58,4/10/2024 12:59,0,47.44.254.140,100,29,1,4/10/2024 12:59,R_5n0Lpymt1V7P0AR,,,,,39.5449,-119.7572,anonymous,EN,2,,20,1,,1,,,,,,,,,6,3,2,0.997,27.593,28.796,13,6108c14ec57c0b05a50c063a,4,6616a611b1d4fd89aac7dfaa,6616ef255bb0ec8d878f2e60
4/10/2024 12:58,4/10/2024 12:59,0,73.235.204.237,100,23,1,4/10/2024 12:59,R_3rpRAu1iteXmted,,,,,36.8272,-119.6805,anonymous,EN,2,,32,2,,1,,,,,,,,,6,1,4,1.285,21.743,22.812,19,66155474de7f984f07cd3775,12,6616a611b1d4fd89aac7dfaa,6616ef3e0a495b9ca686c743
4/10/2024 12:59,4/10/2024 12:59,0,104.177.181.39,100,16,1,4/10/2024 12:59,R_53D39vOQXGaKxGK,,,,,34.2319,-84.1627,anonymous,EN,2,,50,2,,,,,1,,,,,,3,1,4,1.479,15.477,15.984,13,65240b7aef1f23a7e81dbee7,16,6616a611b1d4fd89aac7dfaa,6616ef3a95a942c98c081608
4/10/2024 12:59,4/10/2024 12:59,0,136.36.104.248,100,39,1,4/10/2024 12:59,R_5uK79IzurBDXfpN,,,,,40.2584,-111.6591,anonymous,EN,2,,23,1,,1,,,,,,1,,Southeast Asian,1,-99,4,6.654,36.195,37.555,9,6130158acc0875a08133b6f4,7,6616a611b1d4fd89aac7dfaa,6616ee6f830e8d3f6ca95661
4/10/2024 12:59,4/10/2024 12:59,0,172.58.14.205,100,21,1,4/10/2024 12:59,R_7L6IbLn1AY7omUf,,,,,44.9834,-93.2622,anonymous,EN,1,,33,1,,1,,,,,,,,,4,1,3,1.19,20.353,21.134,14,5e50509f9e16e20935b8b569,5,6616a611b1d4fd89aac7dfaa,6616ef35549bbb71be1d8f89
4/10/2024 12:59,4/10/2024 12:59,0,23.126.188.153,100,19,1,4/10/2024 12:59,R_7AGGanX3EusurPH,,,,,34.0915,-118.1307,anonymous,EN,2,,21,1,,,,,1,,,,,,5,1,2,1.032,17.252,18.762,15,65ac1f1f0cc1792287becdd7,11,6616a611b1d4fd89aac7dfaa,6616ee308461d4b49c31d544
4/10/2024 12:59,4/10/2024 12:59,0,98.57.183.85,100,15,1,4/10/2024 12:59,R_2KHstq0Tpi3dErf,,,,,29.7452,-95.7327,anonymous,EN,2,,23,1,,,,,,1,,,,,5,1,4,1.917,14.287,14.827,10,5ee19fc25b7b451c62de45af,6,6616a611b1d4fd89aac7dfaa,6616ef80488493cce8e91a2c
4/10/2024 12:59,4/10/2024 13:00,0,12.74.222.66,100,22,1,4/10/2024 13:00,R_7spmimTsFELVO43,,,,,41.85,-87.7165,anonymous,EN,1,,37,-99,,1,,,,,,,,,4,-99,4,1.12,20.825,21.808,17,63d03c4a61145e60f5e99453,2,6616a611b1d4fd89aac7dfaa,6616ef71fc751cc3c686135f
4/10/2024 12:59,4/10/2024 13:00,0,136.152.209.121,100,35,1,4/10/2024 13:00,R_36Lw8njFWiQnVGF,,,,,37.8657,-122.2571,anonymous,EN,2,,23,1,,1,,1,,,,,,,1,3,3,2.272,30.605,32.334,8,610313c21dc0b22ab21ed775,4,6616a611b1d4fd89aac7dfaa,6616eede72452afb8bc6c64c
4/10/2024 13:00,4/10/2024 13:00,0,166.199.98.55,100,17,1,4/10/2024 13:00,R_7mw8saLtXzZgCNX,,,,,39.9587,-82.9987,anonymous,EN,2,,28,1,,1,,,,,,,,,-99,1,4,1.296,16.271,16.917,15,60ff2c17c5bd6b4c55e72b43,10,6616a611b1d4fd89aac7dfaa,6616ef8523056ded9be919b8
4/10/2024 13:00,4/10/2024 13:00,0,65.30.128.123,100,18,1,4/10/2024 13:00,R_2r0vpmVWJyfjvOq,,,,,43.0006,-88.22,anonymous,EN,1,,33,2,,1,,,,,,,,,5,1,4,1.758,16.849,17.787,8,5d6494874e9aae0019598b14,3,6616a611b1d4fd89aac7dfaa,6616ef89cd8b8af28df578b0
4/10/2024 13:00,4/10/2024 13:00,0,68.0.149.221,100,22,1,4/10/2024 13:00,R_7S7Eqy3NWqktaR4,,,,,32.2503,-110.945,anonymous,EN,2,,24,1,,1,,,,,,,,,4,1,4,1.253,20.481,21.625,8,5e8cc937ee95da07853f938c,14,6616a611b1d4fd89aac7dfaa,6616ef69f15d6ac34ca9bb13
4/10/2024 13:00,4/10/2024 13:01,0,71.8.137.175,100,24,1,4/10/2024 13:01,R_2nTMWhNmD9tWs7v,,,,,46.2786,-96.0925,anonymous,EN,2,,44,2,,1,,,,,,,,,3,3,5,3.246,22.167,23.194,14,65e620755c94c6dc0b7531c8,15,6616a611b1d4fd89aac7dfaa,6616efa3dc3cb37a8ed46e8a
4/10/2024 13:01,4/10/2024 13:01,0,64.121.76.193,100,16,1,4/10/2024 13:01,R_8yXpwJY2MrzJ3gJ,,,,,40.5266,-75.4994,anonymous,EN,2,,22,1,,1,,,,,,,,,3,1,3,1.114,14.403,15.148,15,610ab785360bcd633fb5b0d6,1,6616a611b1d4fd89aac7dfaa,6616efd30a495b9ca686c75b
4/10/2024 13:00,4/10/2024 13:01,0,24.183.198.75,100,23,1,4/10/2024 13:01,R_3RdYNGVA2UJwBnw,,,,,36.524,-82.5163,anonymous,EN,2,,48,3,,1,,,,,,,,,1,1,4,1.99,21.398,23.012,8,6287748198aa98c765deff27,1,6616a611b1d4fd89aac7dfaa,6616efd283b77849ef861367
4/10/2024 13:01,4/10/2024 13:01,0,68.198.235.206,100,19,1,4/10/2024 13:01,R_3pMIEDJ4j2i4cti,,,,,41.5977,-73.8895,anonymous,EN,2,,31,1,,1,,,,,,,,,5,2,4,1.392,16.601,18.15,8,5faeb0771929e6000941ecc5,12,6616a611b1d4fd89aac7dfaa,6616efe515ce4924c10a1091
4/10/2024 13:01,4/10/2024 13:01,0,173.16.157.227,100,21,1,4/10/2024 13:01,R_2IRCU7yp0iXPjrK,,,,,32.041,-84.2162,anonymous,EN,1,,29,1,,,1,,,,,,,,3,1,2,3.053,18.945,20.378,15,63bde534539394865b8ffa67,18,6616a611b1d4fd89aac7dfaa,6616efe69f3d0353f995ed8e
4/10/2024 13:01,4/10/2024 13:01,0,98.48.132.27,100,19,1,4/10/2024 13:01,R_23qfCfBpMgvNKN3,,,,,32.7944,-79.9484,anonymous,EN,1,,29,1,,1,,,,,,,,,2,1,4,1.147,18.046,18.971,8,5dd01213f83c9f102a98ce84,9,6616a611b1d4fd89aac7dfaa,6616efeb930682ea90c8eac6
4/10/2024 13:01,4/10/2024 13:01,0,50.127.74.62,100,23,1,4/10/2024 13:01,R_7M70TW3Zp24RH33,,,,,41.2135,-84.9366,anonymous,EN,2,,22,1,,1,,,,,,,,,2,1,4,1.972,22.281,23.157,14,61087501fcd2e262d8a6621a,17,6616a611b1d4fd89aac7dfaa,6616efef043a494609186899
4/10/2024 13:01,4/10/2024 13:02,0,76.86.96.27,100,23,1,4/10/2024 13:02,R_3EufMyBmrFFkDPN,,,,,34.11,-117.2955,anonymous,EN,1,,58,1,,,,1,,,,,,,1,1,2,2.34,21.218,22.697,7,6335f3cff9eef72add971995,2,6616a611b1d4fd89aac7dfaa,6616efade3f02e7767675335
4/10/2024 13:00,4/10/2024 13:02,0,24.9.120.131,100,63,1,4/10/2024 13:02,R_3dKYMwpRDUVqG6M,,,,,40.1452,-105.1667,anonymous,EN,2,,46,3,,1,,,,,,,,,3,1,4,1.001,62.21,63.174,55,60f067c00efc2f5f81e0d7ca,18,6616a611b1d4fd89aac7dfaa,6616ef94cfb5f83c3b4cdecd
4/10/2024 13:01,4/10/2024 13:02,0,71.81.32.190,100,19,1,4/10/2024 13:02,R_52sra2asD6n1W93,,,,,30.4187,-90.0555,anonymous,EN,2,,36,2,,1,,,,,,,,,5,1,3,1.437,16.938,18.359,8,62b06c1508dfc74f4f38efab,16,6616a611b1d4fd89aac7dfaa,6616efc1dab0f38ffee9a475
4/10/2024 13:02,4/10/2024 13:02,0,192.24.172.207,100,12,1,4/10/2024 13:02,R_242jhnkY3s1iOH7,,,,,39.0705,-84.516,anonymous,EN,2,,39,2,,1,,,,,,,,,6,1,4,1.115,11.632,11.998,15,593d38ef06c3b80001d673f8,3,6616a611b1d4fd89aac7dfaa,6616f031ef7388d903a2af4a
4/10/2024 13:02,4/10/2024 13:02,0,108.18.232.192,100,18,1,4/10/2024 13:02,R_2FKjXUxJparV6oN,,,,,39.109,-77.2489,anonymous,EN,2,,37,2,,1,,,,,,,,,6,1,5,1.379,16.55,17.76,8,64a0263263efc44aba646eb9,4,6616a611b1d4fd89aac7dfaa,6616eff036fc70d7da6da21e
4/10/2024 13:02,4/10/2024 13:02,0,174.127.186.146,100,15,1,4/10/2024 13:02,R_7UfTOF5HT0AOJg2,,,,,47.6859,-122.2994,anonymous,EN,2,,24,1,,1,,,,,,,,,2,3,4,1.272,13.967,14.602,7,5fec16300479d788a935f041,8,6616a611b1d4fd89aac7dfaa,6616f035050d8642d3290fa4
4/10/2024 13:02,4/10/2024 13:02,0,67.60.54.57,100,20,1,4/10/2024 13:02,R_1fYIJVt10UX0z6s,,,,,33.431,-93.8765,anonymous,EN,1,,44,1,,1,,,,,,,,,1,1,5,4.352,18.688,19.804,7,5f4eae07c118f20dc021cda4,15,6616a611b1d4fd89aac7dfaa,6616effd4b93be37299d5d3b
4/10/2024 13:02,4/10/2024 13:02,0,70.115.119.57,100,20,1,4/10/2024 13:02,R_3m30qARIw6SkxPA,,,,,30.2775,-97.6824,anonymous,EN,1,,38,2,,1,,,,,,,,,4,1,3,1.593,17.491,18.715,7,57f2b5b82a1c2a0001ab0562,7,6616a611b1d4fd89aac7dfaa,6616f02acbe16bba2c31d5d6
4/10/2024 13:02,4/10/2024 13:03,0,73.193.195.92,100,14,1,4/10/2024 13:03,R_3F3rUOJmO1pMrpw,,,,,39.9484,-74.9875,anonymous,EN,1,,35,1,,1,,,,,,,,,1,2,2,0.766,11.966,14.323,7,558980cdfdf99b7ae47f5a75,11,6616a611b1d4fd89aac7dfaa,6616f00300dadcc6fcdcdc3b
4/10/2024 13:02,4/10/2024 13:03,0,98.145.199.25,100,18,1,4/10/2024 13:03,R_7CecZAAOAJZUORc,,,,,32.7015,-114.643,anonymous,EN,2,,28,2,,,,1,,,,,,,1,3,2,1.32,17.537,18.455,12,65b17499e7814ade34242125,13,6616a611b1d4fd89aac7dfaa,6616f03eb8b7c0514350abcd
4/10/2024 13:03,4/10/2024 13:03,0,47.134.160.115,100,19,1,4/10/2024 13:03,R_7T42BMGlHNgYGzv,,,,,36.2099,-81.6724,anonymous,EN,2,,33,2,,1,,,,,,,,,5,1,4,1.728,15.965,18.015,9,6616c6c4bbf73ebb6dc72384,10,6616a611b1d4fd89aac7dfaa,6616f029a47a498e33a9c93d
4/10/2024 13:03,4/10/2024 13:03,0,99.129.97.100,100,31,1,4/10/2024 13:03,R_57msbhBb0AnO9ix,,,,,30.5154,-97.6689,anonymous,EN,1,,23,1,,1,,1,,,,,,,2,2,3,1.254,27.605,30.7,8,5f547ac6c2e4fb7f2ae0e6fc,3,6616a611b1d4fd89aac7dfaa,6616f02fc5b8dd7cffea341d
4/10/2024 13:03,4/10/2024 13:03,0,173.77.228.136,100,26,1,4/10/2024 13:03,R_8HBUR2zDiq61qSz,,,,,40.8518,-73.8705,anonymous,EN,1,,24,1,,1,,,,,,,,,4,1,4,1.104,24.736,25.407,18,5e89ad187ad752640e558c8a,6,6616a611b1d4fd89aac7dfaa,6616f064b209b699616b21d7
4/10/2024 13:03,4/10/2024 13:04,0,174.199.104.243,100,18,1,4/10/2024 13:04,R_2hEbLh9mlbECx4I,,,,,44.9948,-93.2548,anonymous,EN,1,,35,2,,1,,,,,,,,,6,1,5,1.587,17.159,17.889,16,5c57631a47a04100010da795,16,6616a611b1d4fd89aac7dfaa,6616f0785ac62c45f129305f
4/10/2024 13:04,4/10/2024 13:04,0,104.177.90.171,100,27,1,4/10/2024 13:04,R_2ro6VfxZjUaJ2Pn,,,,,33.7224,-84.9303,anonymous,EN,1,,30,1,,1,,,,,,,,,1,1,2,0.955,21.738,26.2,7,611c3a95571912992fae32cf,4,6616a611b1d4fd89aac7dfaa,6616f07229d63b5d1e8019cf
4/10/2024 13:04,4/10/2024 13:04,0,174.193.131.39,100,23,1,4/10/2024 13:04,R_3htJtn3fMvcCCqD,,,,,34.024,-118.1965,anonymous,EN,1,,34,1,,,,1,,,,,,,4,1,4,1.789,22.006,22.668,16,5eea479c14742d0ad3e11468,18,6616a611b1d4fd89aac7dfaa,6616f07d92dd647160780840
4/10/2024 13:04,4/10/2024 13:04,0,65.30.51.128,100,25,1,4/10/2024 13:04,R_1zLOHHno2vIjhHV,,,,,43.0191,-88.0158,anonymous,EN,2,,50,2,,1,,,,,,,,,6,1,4,9.362,23.099,24.512,7,5e2c972a7d97642ba0a357c6,13,6616a611b1d4fd89aac7dfaa,6616eff3f39c0d4f6b370d55
4/10/2024 13:04,4/10/2024 13:04,0,76.102.208.20,100,28,1,4/10/2024 13:04,R_7xOPtBgVJjtpy6t,,,,,39.4591,-123.3618,anonymous,EN,3,,26,1,,,1,,,,,,,,1,3,2,2.059,27.266,27.502,13,5f28c93a321acc0009fee84d,5,6616a611b1d4fd89aac7dfaa,6616f0840a495b9ca686c775
4/10/2024 13:04,4/10/2024 13:04,0,72.227.178.169,100,36,1,4/10/2024 13:04,R_2CVjOlQUyX82mLH,,,,,40.7652,-73.9588,anonymous,EN,1,,62,1,,1,,,,,,,,,2,3,5,2.638,31.674,33.201,7,5f402da30ce123154d1f3f84,5,6616a611b1d4fd89aac7dfaa,6616eff3be6709f492f1ff89
4/10/2024 13:05,4/10/2024 13:05,0,173.54.184.119,100,17,1,4/10/2024 13:05,R_3Ni0RUsSW5quk2B,,,,,40.6793,-74.5574,anonymous,EN,1,,31,1,,1,,,,,,,,,6,1,2,0.83,16.179,16.971,11,5c7f27279ab99a00164b7e53,6,6616a611b1d4fd89aac7dfaa,6616f0cfa89440fcb0290fed
4/10/2024 13:05,4/10/2024 13:05,0,74.193.134.98,100,15,1,4/10/2024 13:05,R_7HIkZBDwKuu5hIO,,,,,33.3759,-91.0374,anonymous,EN,2,,34,2,,1,,,,,,,,,6,1,5,1.085,14.904,15.434,15,63bdd0745fa04b7ce44bb161,12,6616a611b1d4fd89aac7dfaa,6616f0d0e3298fe7a81d8f0c
4/10/2024 13:05,4/10/2024 13:05,0,174.229.29.135,100,19,1,4/10/2024 13:05,R_7ACx4XYE9w1uI1P,,,,,33.5226,-86.8033,anonymous,EN,2,,22,2,,1,,,,,,,,,2,1,2,1.518,17.345,18,21,65a1dc6e8d68fd0d957662e6,17,6616a611b1d4fd89aac7dfaa,6616f0bfa47a498e33a9c951
4/10/2024 13:05,4/10/2024 13:05,0,174.218.106.199,100,30,1,4/10/2024 13:05,R_3aSFKapOaHGwfqV,,,,,34.0526,-118.2122,anonymous,EN,2,,26,1,,1,,1,,,,,,,2,3,4,5.635,28.434,29.43,22,60c12c0450fc37e8e2fd0e99,9,6616a611b1d4fd89aac7dfaa,6616f0c3d0da0897f2dcdca9
4/10/2024 13:05,4/10/2024 13:05,0,98.251.105.51,100,39,1,4/10/2024 13:05,R_3ooLn6nxweM8cMB,,,,,34.2319,-84.1627,anonymous,EN,2,,22,1,,1,,,,,,,,,2,3,3,1.225,28.052,38.829,9,63b6d8752dbe4d7650eb1d00,2,6616a611b1d4fd89aac7dfaa,6616f0c7c5b8dd7cffea3433
4/10/2024 13:05,4/10/2024 13:05,0,76.122.10.47,100,22,1,4/10/2024 13:06,R_1NXtTDFEaoCjM5T,,,,,29.6669,-81.6579,anonymous,EN,2,,62,1,,1,,,,,,,,,2,3,4,2.139,20.011,21.665,8,645e7b6f73146e7738e162e7,11,6616a611b1d4fd89aac7dfaa,6616f0c2f217cf2d95a73f1f
4/10/2024 13:05,4/10/2024 13:06,0,75.106.5.110,100,39,1,4/10/2024 13:06,R_70CAJB0Nf3b1UBz,,,,,38.87,-76.0075,anonymous,EN,2,,32,3,,1,,,,,,,,,2,3,4,6.068,34.679,36.902,14,5b29d039007d870001c82394,14,6616a611b1d4fd89aac7dfaa,6616ef97d3e4037f01d46fd1
4/10/2024 13:05,4/10/2024 13:06,0,172.58.130.43,100,21,1,4/10/2024 13:06,R_7IZ5Ic9YVzRWrZc,,,,,25.9562,-80.1828,anonymous,EN,1,,33,2,,1,,,,,,,,,3,1,4,1.6,19.955,20.581,19,5e9c3ac6d3eeed14ec7fb05f,8,6616a611b1d4fd89aac7dfaa,6616f0f551f61b24642fba98
4/10/2024 13:05,4/10/2024 13:06,0,73.94.73.54,100,28,1,4/10/2024 13:06,R_2LLmzFZAUiXlHL2,,,,,45.0196,-93.2402,anonymous,EN,-99,,31,1,,,,,,,,,1,,-99,-99,-99,4.549,25.217,27.36,7,6005c0af8593c40dcad4aecf,14,6616a611b1d4fd89aac7dfaa,6616effe73b91e49ffed9229
4/10/2024 13:05,4/10/2024 13:06,0,172.59.32.62,100,40,1,4/10/2024 13:06,R_3uf4aseSqugKccp,,,,,40.0818,-82.9665,anonymous,EN,2,,31,2,,,,,,,,1,,Southeast Asian,2,1,4,2.714,38.498,39.649,9,5cf03d69b094d700013e4d54,15,6616a611b1d4fd89aac7dfaa,6616f086653bca139e80187f
4/10/2024 13:06,4/10/2024 13:07,0,208.76.137.177,100,16,1,4/10/2024 13:07,R_2ND5HdmPHMeXCpI,,,,,26.3763,-81.7344,anonymous,EN,1,,33,1,,1,,,,,,,,,3,1,5,5.385,15.255,15.895,12,5cf7df5a8e098100184cbf43,2,6616a611b1d4fd89aac7dfaa,6616f10be74472a40603ee3f
4/10/2024 13:06,4/10/2024 13:07,0,24.102.219.33,100,14,1,4/10/2024 13:07,R_7TXYpR0eEgTxjUg,,,,,40.8325,-75.7014,anonymous,EN,1,,37,2,,1,,,,,,,,,5,3,5,1.02,12.764,13.756,7,650917227df766f0de543c1c,7,6616a611b1d4fd89aac7dfaa,6616f125f639f67754d59779
4/10/2024 13:06,4/10/2024 13:07,0,173.89.5.54,100,23,1,4/10/2024 13:07,R_1MJT3L7BKlqA4oF,,,,,43.014,-88.2783,anonymous,EN,2,,41,2,,1,,,,,,,,,4,1,4,1.296,21.736,23.041,16,601c170bd8db9368fc2d996b,10,6616a611b1d4fd89aac7dfaa,6616f0e6654e814351826563
4/10/2024 13:06,4/10/2024 13:07,0,108.71.82.33,100,41,1,4/10/2024 13:07,R_7xRSk79rKBtTmYF,,,,,41.8502,-87.6736,anonymous,EN,2,,26,1,,,,1,,,,,,,3,3,2,4.416,38.419,40.793,7,5f8cb370b0753011ec3f86e9,7,6616a611b1d4fd89aac7dfaa,6616f0f07919662536eb6296
